Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Rating,Payment,Date,Time,cogs,gross margin percentage,gross income
834-61-8124,A,Yangon,Normal,Male,Electronic accessories,51.69,7,18.0915,$379.92,5.5,Cash,26/01/2019,06:22:00 p. m.,361.83,4.761904762,18.0915
888-02-0338,A,Yangon,Normal,Male,Electronic accessories,26.23,9,11.8035,$247.87,5.9,Ewallet,25/01/2019,08:24:00 p. m.,236.07,4.761904762,11.8035
139-20-0155,B,Mandalay,Member,Male,Electronic accessories,40.3,10,20.15,$423.15,7,Credit card,24/01/2019,05:37:00 p. m.,403,4.761904762,20.15
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,$88.70,7.6,Cash,24/01/2019,05:43:00 p. m.,84.48,4.761904762,4.224
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.558,$557.72,8.9,Ewallet,24/01/2019,10:38:00 a. m.,531.16,4.761904762,26.558
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.408,5,Cash,24/01/2019,10:57:00 a. m.,388.96,4.761904762,19.448
213-32-1216,A,Yangon,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,7.3,Cash,23/01/2019,10:28:00 a. m.,396.36,4.761904762,19.818
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,$87.23,6.4,Ewallet,23/01/2019,05:16:00 p. m.,83.08,4.761904762,4.154
740-22-2500,C,Naypyitaw,Normal,Female,Electronic accessories,84.05,3,12.6075,264.7575,9.8,Cash,23/01/2019,01:29:00 p. m.,252.15,4.761904762,12.6075
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.226,$235.75,8.6,Ewallet,19/01/2019,11:43:00 a. m.,224.52,4.761904762,11.226
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3,1.791,$37.61,8.1,Credit card,19/01/2019,12:47:00 p. m.,35.82,4.761904762,1.791
608-27-6295,B,Mandalay,Member,Male,Electronic accessories,52.89,6,15.867,$333.21,9.8,Credit card,19/01/2019,05:34:00 p. m.,317.34,4.761904762,15.867
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,$101.64,8.6,Ewallet,19/01/2019,10:17:00 a. m.,96.8,4.761904762,4.84
700-81-1757,A,Yangon,Normal,Female,Electronic accessories,26.31,5,6.5775,$138.13,8.8,Credit card,18/01/2019,08:59:00 p. m.,131.55,4.761904762,6.5775
272-65-1806,A,Yangon,Normal,Female,Electronic accessories,60.88,9,27.396,$575.32,4.7,Ewallet,15/01/2019,05:17:00 p. m.,547.92,4.761904762,27.396
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,$397.22,7.8,Ewallet,15/01/2019,06:22:00 p. m.,378.3,4.761904762,18.915
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,$586.64,5.8,Cash,15/01/2019,03:01:00 p. m.,558.7,4.761904762,27.935
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,$423.74,7.5,Credit card,14/01/2019,02:00:00 p. m.,403.56,4.761904762,20.178
426-39-2418,C,Naypyitaw,Normal,Male,Electronic accessories,61.41,7,21.4935,$451.36,9.8,Cash,14/01/2019,10:02:00 a. m.,429.87,4.761904762,21.4935
459-50-7686,A,Yangon,Normal,Female,Electronic accessories,23.46,6,7.038,$147.80,6.4,Ewallet,13/01/2019,07:14:00 p. m.,140.76,4.761904762,7.038
732-94-0499,C,Naypyitaw,Normal,Female,Electronic accessories,41.65,10,20.825,$437.33,5.4,Credit card,13/01/2019,05:04:00 p. m.,416.5,4.761904762,20.825
453-63-6187,B,Mandalay,Normal,Male,Electronic accessories,27.5,3,4.125,$86.63,6.5,Ewallet,03/01/2019,03:40:00 p. m.,82.5,4.761904762,4.125
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,$477.54,4.8,Credit card,03/01/2019,10:22:00 a. m.,454.8,4.761904762,22.74
551-21-3069,C,Naypyitaw,Normal,Female,Electronic accessories,23.07,9,10.3815,218.0115,4.9,Cash,02/01/2019,11:27:00 a. m.,207.63,4.761904762,10.3815
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,$779.31,4.3,Credit card,01/01/2019,02:42:00 p. m.,742.2,4.761904762,37.11
556-97-7101,C,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,8.5,Cash,01/01/2019,03:51:00 p. m.,126.44,4.761904762,6.322
891-01-7034,B,Mandalay,Normal,Female,Electronic accessories,74.71,6,22.413,470.673,6.7,Cash,01/01/2019,07:07:00 p. m.,448.26,4.761904762,22.413
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,$423.74,7.5,Credit card,14/01/2019,02:00:00 p. m.,403.56,4.761904762,20.178
426-39-2418,C,Naypyitaw,Normal,Female,Electronic accessories,61.41,7,21.4935,$451.36,9.8,Cash,14/01/2019,10:02:00 a. m.,429.87,4.761904762,21.4935
459-50-7686,A,Naypyitaw,Normal,Female,Electronic accessories,23.46,6,7.038,$147.80,6.4,Ewallet,13/01/2019,07:14:00 p. m.,140.76,4.761904762,7.038
732-94-0499,C,Naypyitaw,Normal,Female,Electronic accessories,41.65,10,20.825,$437.33,5.4,Credit card,13/01/2019,05:04:00 p. m.,416.5,4.761904762,20.825
453-63-6187,B,Naypyitaw,Normal,Female,Electronic accessories,27.5,3,4.125,$86.63,6.5,Ewallet,03/01/2019,03:40:00 p. m.,82.5,4.761904762,4.125
811-03-8790,A,Naypyitaw,Normal,Female,Electronic accessories,45.48,10,22.74,$477.54,4.8,Credit card,03/01/2019,10:22:00 a. m.,454.8,4.761904762,22.74
551-21-3069,C,Naypyitaw,Normal,Female,Electronic accessories,23.07,9,10.3815,218.0115,4.9,Cash,02/01/2019,11:27:00 a. m.,207.63,4.761904762,10.3815
416-17-9926,A,Naypyitaw,Member,Female,Electronic accessories,74.22,10,37.11,$779.31,4.3,Credit card,01/01/2019,02:42:00 p. m.,742.2,4.761904762,37.11
556-97-7101,C,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,8.5,Cash,01/01/2019,03:51:00 p. m.,126.44,4.761904762,6.322
891-01-7034,B,Naypyitaw,Normal,Female,Electronic accessories,74.71,6,22.413,470.673,6.7,Cash,01/01/2019,07:07:00 p. m.,448.26,4.761904762,22.413
